order_id,customer_id,product_id,order_date,quantity,amount,status
ORD-002360,CUST-00968,PROD-0045,2025-06-04,1,304.55,delivered
ORD-002361,CUST-00876,PROD-0036,2025-01-07,2,409.72,cancelled
ORD-002362,CUST-00936,PROD-0041,2026-02-24,1,233.28,returned
ORD-002363,CUST-00811,PROD-0094,2025-01-25,1,111.5,processing
ORD-002364,CUST-00150,PROD-0042,2025-08-27,1,435.6,delivered
ORD-002365,CUST-00660,PROD-0007,2026-07-09,4,1198.68,delivered
ORD-002366,CUST-00008,PROD-0015,2025-12-21,1,359.27,processing
ORD-002367,CUST-00029,PROD-0060,2025-01-10,1,370.75,delivered
ORD-002368,CUST-00296,PROD-0040,2025-12-10,1,363.98,delivered
ORD-002369,CUST-00986,PROD-0083,2025-01-02,1,380.55,delivered
ORD-002370,CUST-00926,PROD-0037,2026-01-21,1,281.5,delivered
ORD-002371,CUST-00721,PROD-0066,2025-11-11,1,213.16,delivered
ORD-002372,CUST-00640,PROD-0055,2025-04-17,1,401.93,delivered
ORD-002373,CUST-00340,PROD-0077,2025-07-30,1,164.4,delivered
ORD-002374,CUST-00628,PROD-0095,2026-06-27,1,378.62,delivered
ORD-002375,CUST-00439,PROD-0080,2025-09-01,2,594.4,delivered
ORD-002376,CUST-00144,PROD-0056,2026-03-06,4,187.12,cancelled
ORD-002377,CUST-00942,PROD-0044,2026-05-19,1,443.04,delivered
ORD-002378,CUST-00830,PROD-0057,2025-03-03,2,664.8,cancelled
ORD-002379,CUST-00747,PROD-0006,2025-05-26,3,174.6,delivered
ORD-002380,CUST-00519,PROD-0092,2025-10-14,2,177.2,delivered
ORD-002381,CUST-00976,PROD-0032,2025-04-06,1,92.69,delivered
ORD-002382,CUST-00045,PROD-0074,2025-02-14,2,112.16,delivered
ORD-002383,CUST-00955,PROD-0018,2025-08-26,1,361.49,delivered
ORD-002384,CUST-00239,PROD-0068,2026-06-17,1,228.47,delivered
ORD-002385,CUST-00952,PROD-0073,2026-02-27,1,373.78,delivered
ORD-002386,CUST-00944,PROD-0007,2026-01-17,1,299.67,delivered
ORD-002387,CUST-00155,PROD-0008,2026-04-15,1,372.08,delivered
ORD-002388,CUST-00181,PROD-0064,2025-03-28,1,218.37,delivered
ORD-002389,CUST-00215,PROD-0007,2025-04-08,2,599.34,delivered
ORD-002390,CUST-00088,PROD-0041,2026-06-02,1,233.28,delivered
ORD-002391,CUST-00256,PROD-0040,2025-05-17,1,363.98,processing
ORD-002392,CUST-00511,PROD-0003,2026-02-08,1,410.24,delivered
ORD-002393,CUST-00073,PROD-0017,2025-03-18,1,289.95,processing
ORD-002394,CUST-00931,PROD-0066,2026-08-05,1,213.16,processing
ORD-002395,CUST-00179,PROD-0079,2025-03-05,4,1359.96,delivered
ORD-002396,CUST-00212,PROD-0093,2026-03-22,1,386.81,delivered
ORD-002397,CUST-00805,PROD-0052,2025-05-14,1,257.17,delivered
ORD-002398,CUST-00234,PROD-0022,2025-08-31,2,162.36,returned
ORD-002399,CUST-00465,PROD-0004,2025-10-26,1,247.95,shipped
ORD-002400,CUST-00751,PROD-0006,2025-09-25,3,174.6,delivered
ORD-002401,CUST-00223,PROD-0038,2025-11-19,1,48.56,delivered
ORD-002402,CUST-00631,PROD-0026,2026-02-07,1,387.44,shipped
ORD-002403,CUST-00825,PROD-0011,2025-12-01,1,434.44,delivered
ORD-002404,CUST-00264,PROD-0090,2025-11-22,1,312.61,delivered
ORD-002405,CUST-00207,PROD-0017,2026-04-09,1,289.95,delivered
ORD-002406,CUST-00607,PROD-0088,2025-10-06,3,924.51,returned
ORD-002407,CUST-00885,PROD-0092,2025-08-28,2,177.2,delivered
ORD-002408,CUST-00734,PROD-0099,2025-03-18,2,473.08,cancelled
ORD-002409,CUST-00366,PROD-0031,2025-07-27,2,200.96,delivered
ORD-002410,CUST-00276,PROD-0077,2025-05-20,1,164.4,shipped
ORD-002411,CUST-00380,PROD-0035,2025-04-22,1,78.62,delivered
ORD-002412,CUST-00743,PROD-0016,2025-06-09,1,264.99,shipped
ORD-002413,CUST-00309,PROD-0079,2025-04-19,2,679.98,delivered
ORD-002414,CUST-00631,PROD-0018,2025-06-18,1,361.49,delivered
ORD-002415,CUST-00268,PROD-0062,2026-04-06,2,646.18,delivered
ORD-002416,CUST-00945,PROD-0027,2026-04-23,3,1226.67,returned
ORD-002417,CUST-00785,PROD-0035,2025-11-18,1,78.62,delivered
ORD-002418,CUST-00064,PROD-0045,2026-02-21,1,304.55,shipped
ORD-002419,CUST-00810,PROD-0035,2025-05-04,1,78.62,delivered
ORD-002420,CUST-00350,PROD-0028,2026-07-03,1,133.28,delivered
ORD-002421,CUST-00925,PROD-0009,2026-01-02,2,357.24,cancelled
ORD-002422,CUST-00915,PROD-0076,2025-08-01,3,222.54,shipped
ORD-002423,CUST-00494,PROD-0015,2026-04-08,1,359.27,delivered
ORD-002424,CUST-00523,PROD-0021,2025-11-12,1,245.47,delivered
ORD-002425,CUST-00098,PROD-0052,2026-04-20,2,514.34,returned
ORD-002426,CUST-00946,PROD-0035,2025-09-29,1,78.62,delivered
ORD-002427,CUST-00071,PROD-0097,2025-05-03,1,293.58,shipped
ORD-002428,CUST-00364,PROD-0051,2025-04-03,3,52.56,delivered
ORD-002429,CUST-00570,PROD-0083,2025-06-11,2,761.1,delivered
ORD-002430,CUST-00802,PROD-0055,2025-11-08,1,401.93,delivered
ORD-002431,CUST-00763,PROD-0087,2025-02-11,1,67.3,delivered
ORD-002432,CUST-00276,PROD-0077,2025-08-09,2,328.8,shipped
ORD-002433,CUST-00050,PROD-0044,2025-12-02,2,886.08,returned
ORD-002434,CUST-00358,PROD-0065,2025-06-01,2,743.76,processing
ORD-002435,CUST-00728,PROD-0093,2025-04-04,1,386.81,cancelled
ORD-002436,CUST-00906,PROD-0088,2025-09-12,3,924.51,delivered
ORD-002437,CUST-00928,PROD-0080,2025-12-31,1,297.2,delivered
ORD-002438,CUST-00564,PROD-0025,2026-02-10,2,301.48,delivered
ORD-002439,CUST-00783,PROD-0087,2026-06-10,1,67.3,processing
ORD-002440,CUST-00485,PROD-0092,2025-02-20,1,88.6,processing
ORD-002441,CUST-00084,PROD-0047,2025-11-03,3,254.07,shipped
ORD-002442,CUST-00899,PROD-0080,2025-09-24,1,297.2,shipped
ORD-002443,CUST-00805,PROD-0056,2025-06-28,1,46.78,delivered
ORD-002444,CUST-00638,PROD-0038,2025-02-01,2,97.12,delivered
ORD-002445,CUST-00808,PROD-0011,2026-02-19,1,434.44,delivered
ORD-002446,CUST-00584,PROD-0067,2026-04-09,2,337.44,delivered
ORD-002447,CUST-00296,PROD-0015,2026-07-24,1,359.27,delivered
ORD-002448,CUST-00236,PROD-0001,2026-07-18,1,40.56,delivered
ORD-002449,CUST-00056,PROD-0007,2025-09-13,3,899.01,delivered
ORD-002450,CUST-00919,PROD-0001,2025-04-07,1,40.56,delivered
ORD-002451,CUST-00360,PROD-0049,2026-04-19,2,398.48,delivered
ORD-002452,CUST-00907,PROD-0096,2025-04-15,1,134.32,delivered
ORD-002453,CUST-00110,PROD-0073,2025-05-24,2,747.56,delivered
ORD-002454,CUST-00192,PROD-0029,2025-05-05,1,442.78,delivered
ORD-002455,CUST-00904,PROD-0026,2025-01-13,1,387.44,delivered
ORD-002456,CUST-00093,PROD-0087,2025-03-05,3,201.9,returned
ORD-002457,CUST-00862,PROD-0045,2025-08-16,1,304.55,delivered
ORD-002458,CUST-00568,PROD-0093,2025-05-14,2,773.62,delivered
ORD-002459,CUST-00060,PROD-0097,2025-07-22,2,587.16,delivered
ORD-002460,CUST-00650,PROD-0071,2026-02-15,2,176.22,returned
ORD-002461,CUST-00039,PROD-0012,2026-01-17,3,303.75,delivered
ORD-002462,CUST-00540,PROD-0095,2025-03-28,1,378.62,delivered
ORD-002463,CUST-00049,PROD-0032,2025-09-23,1,92.69,shipped
ORD-002464,CUST-00420,PROD-0020,2025-03-18,1,412.81,delivered
ORD-002465,CUST-00637,PROD-0051,2025-01-23,1,17.52,delivered
ORD-002466,CUST-00013,PROD-0081,2025-03-08,1,283.97,processing
ORD-002467,CUST-00992,PROD-0036,2025-07-22,1,204.86,returned
ORD-002468,CUST-00036,PROD-0067,2026-03-31,1,168.72,delivered
ORD-002469,CUST-00101,PROD-0001,2025-05-12,1,40.56,processing
ORD-002470,CUST-00794,PROD-0027,2025-04-05,1,408.89,returned
ORD-002471,CUST-00086,PROD-0040,2025-12-06,2,727.96,delivered
ORD-002472,CUST-00516,PROD-0097,2025-05-06,1,293.58,delivered
ORD-002473,CUST-00223,PROD-0084,2025-02-13,1,218.42,delivered
ORD-002474,CUST-00338,PROD-0014,2026-04-18,3,413.31,returned
ORD-002475,CUST-00960,PROD-0100,2025-02-21,1,145.73,processing
ORD-002476,CUST-00166,PROD-0069,2025-06-22,4,1499.08,delivered
ORD-002477,CUST-00383,PROD-0087,2026-08-11,1,67.3,delivered
ORD-002478,CUST-00856,PROD-0079,2026-03-20,1,339.99,delivered
ORD-002479,CUST-00895,PROD-0006,2026-02-09,2,116.4,delivered
ORD-002480,CUST-00376,PROD-0033,2026-05-24,2,807.14,shipped
ORD-002481,CUST-00471,PROD-0055,2025-01-31,1,401.93,delivered
ORD-002482,CUST-00790,PROD-0019,2026-01-27,2,370.88,delivered
ORD-002483,CUST-00642,PROD-0077,2026-03-13,1,164.4,shipped
ORD-002484,CUST-00031,PROD-0029,2025-06-26,1,442.78,delivered
ORD-002485,CUST-00375,PROD-0061,2025-12-29,1,248.87,delivered
ORD-002486,CUST-00011,PROD-0070,2025-08-08,1,158.82,delivered
ORD-002487,CUST-00988,PROD-0079,2025-07-11,1,339.99,delivered
ORD-002488,CUST-00302,PROD-0080,2025-10-09,3,891.6,processing
ORD-002489,CUST-00096,PROD-0024,2025-10-14,1,359.45,returned
ORD-002490,CUST-00190,PROD-0023,2026-04-02,1,316.8,delivered
ORD-002491,CUST-00453,PROD-0010,2025-06-02,1,351.72,delivered
ORD-002492,CUST-00192,PROD-0054,2025-02-05,3,981.24,delivered
ORD-002493,CUST-00486,PROD-0041,2025-09-09,4,933.12,delivered
ORD-002494,CUST-00266,PROD-0049,2025-10-30,2,398.48,delivered
ORD-002495,CUST-00424,PROD-0017,2026-05-26,4,1159.8,delivered
ORD-002496,CUST-00128,PROD-0056,2026-02-26,2,93.56,returned
ORD-002497,CUST-00238,PROD-0045,2026-07-18,3,913.65,delivered
ORD-002498,CUST-00920,PROD-0030,2026-05-06,2,147.26,shipped
ORD-002499,CUST-00355,PROD-0044,2025-03-04,1,443.04,returned
ORD-002500,CUST-00940,PROD-0074,2025-03-31,1,56.08,delivered
ORD-002501,CUST-00112,PROD-0055,2025-10-14,2,803.86,delivered
ORD-002502,CUST-00828,PROD-0019,2026-01-28,1,185.44,cancelled
ORD-002503,CUST-00446,PROD-0029,2025-05-21,1,442.78,processing
ORD-002504,CUST-00343,PROD-0002,2026-03-06,1,215.2,delivered
ORD-002505,CUST-00145,PROD-0036,2025-07-24,3,614.58,delivered
ORD-002506,CUST-00065,PROD-0019,2026-06-23,1,185.44,delivered
ORD-002507,CUST-00247,PROD-0007,2025-09-13,2,599.34,delivered
ORD-002508,CUST-00735,PROD-0026,2026-07-11,2,774.88,cancelled
ORD-002509,CUST-00991,PROD-0079,2025-01-20,3,1019.97,delivered
ORD-002510,CUST-00490,PROD-0038,2026-01-27,3,145.68,delivered
ORD-002511,CUST-00825,PROD-0003,2026-01-03,2,820.48,returned
ORD-002512,CUST-00439,PROD-0080,2026-05-07,1,297.2,delivered
ORD-002513,CUST-00106,PROD-0066,2026-07-12,1,213.16,delivered
ORD-002514,CUST-00181,PROD-0095,2026-05-12,1,378.62,delivered
ORD-002515,CUST-00184,PROD-0092,2025-12-19,2,177.2,cancelled
ORD-002516,CUST-00226,PROD-0071,2026-08-03,3,264.33,cancelled
ORD-002517,CUST-00777,PROD-0094,2026-05-30,2,223.0,delivered
ORD-002518,CUST-00790,PROD-0043,2025-11-26,1,194.98,returned
ORD-002519,CUST-00909,PROD-0062,2026-02-02,1,323.09,delivered
ORD-002520,CUST-00089,PROD-0071,2025-10-04,1,88.11,delivered
ORD-002521,CUST-00688,PROD-0100,2025-07-04,1,145.73,returned
ORD-002522,CUST-00530,PROD-0093,2025-01-27,1,386.81,shipped
ORD-002523,CUST-00371,PROD-0024,2025-11-23,1,359.45,shipped
ORD-002524,CUST-00972,PROD-0039,2025-08-13,2,797.0,delivered
ORD-002525,CUST-00936,PROD-0068,2025-01-31,1,228.47,delivered
ORD-002526,CUST-00913,PROD-0093,2025-10-15,1,386.81,delivered
ORD-002527,CUST-00399,PROD-0044,2025-03-01,3,1329.12,delivered
ORD-002528,CUST-00106,PROD-0005,2026-04-29,1,230.04,returned
ORD-002529,CUST-00271,PROD-0055,2026-06-27,1,401.93,returned
ORD-002530,CUST-00975,PROD-0093,2026-01-02,1,386.81,delivered
ORD-002531,CUST-00831,PROD-0030,2025-08-27,1,73.63,delivered
ORD-002532,CUST-00503,PROD-0029,2025-06-13,1,442.78,delivered
ORD-002533,CUST-00679,PROD-0026,2025-04-13,1,387.44,delivered
ORD-002534,CUST-00525,PROD-0083,2025-09-11,1,380.55,delivered
ORD-002535,CUST-00849,PROD-0026,2025-09-04,1,387.44,delivered
ORD-002536,CUST-00032,PROD-0037,2025-09-30,1,281.5,delivered
ORD-002537,CUST-00393,PROD-0091,2026-07-01,2,85.0,delivered
ORD-002538,CUST-00040,PROD-0094,2025-02-27,1,111.5,delivered
ORD-002539,CUST-00660,PROD-0053,2025-08-13,3,729.0,returned
ORD-002540,CUST-00218,PROD-0030,2026-08-13,1,73.63,delivered
ORD-002541,CUST-00731,PROD-0003,2026-02-02,1,410.24,delivered
ORD-002542,CUST-00981,PROD-0043,2025-12-30,2,389.96,delivered
ORD-002543,CUST-00082,PROD-0007,2025-06-27,1,299.67,delivered
ORD-002544,CUST-00845,PROD-0049,2025-06-30,1,199.24,processing
ORD-002545,CUST-00720,PROD-0073,2025-08-31,2,747.56,delivered
ORD-002546,CUST-00201,PROD-0041,2025-11-22,1,233.28,delivered
ORD-002547,CUST-00447,PROD-0077,2026-01-03,2,328.8,delivered
ORD-002548,CUST-00844,PROD-0079,2025-01-29,3,1019.97,delivered
ORD-002549,CUST-00428,PROD-0054,2025-12-27,1,327.08,delivered
ORD-002550,CUST-00038,PROD-0069,2026-08-05,1,374.77,returned
ORD-002551,CUST-00211,PROD-0093,2026-08-01,1,386.81,delivered
ORD-002552,CUST-00444,PROD-0099,2025-05-26,4,946.16,delivered
ORD-002553,CUST-00327,PROD-0091,2026-07-31,2,85.0,cancelled
ORD-002554,CUST-00761,PROD-0027,2025-07-12,3,1226.67,delivered
ORD-002555,CUST-00227,PROD-0008,2026-05-20,1,372.08,delivered
ORD-002556,CUST-00048,PROD-0032,2026-07-10,2,185.38,processing
ORD-002557,CUST-00018,PROD-0084,2025-11-13,1,218.42,delivered
ORD-002558,CUST-00912,PROD-0064,2025-06-29,1,218.37,delivered
ORD-002559,CUST-00439,PROD-0010,2026-05-18,3,1055.16,delivered
ORD-002560,CUST-00807,PROD-0013,2025-02-08,1,241.22,delivered
ORD-002561,CUST-00708,PROD-0063,2025-04-03,3,449.07,cancelled
ORD-002562,CUST-00187,PROD-0093,2025-02-27,1,386.81,delivered
ORD-002563,CUST-00345,PROD-0035,2025-08-27,2,157.24,delivered
ORD-002564,CUST-00224,PROD-0061,2025-08-13,1,248.87,delivered
ORD-002565,CUST-00830,PROD-0054,2025-01-21,1,327.08,delivered
ORD-002566,CUST-00488,PROD-0008,2026-06-24,1,372.08,delivered
ORD-002567,CUST-00909,PROD-0029,2026-05-05,1,442.78,delivered
ORD-002568,CUST-00877,PROD-0095,2025-01-01,1,378.62,shipped
ORD-002569,CUST-00849,PROD-0041,2025-12-06,2,466.56,delivered
ORD-002570,CUST-00229,PROD-0030,2025-07-26,1,73.63,delivered
ORD-002571,CUST-00390,PROD-0086,2025-05-14,1,289.75,delivered
ORD-002572,CUST-00979,PROD-0021,2025-12-15,1,245.47,cancelled
ORD-002573,CUST-00589,PROD-0076,2025-07-01,1,74.18,processing
ORD-002574,CUST-00188,PROD-0011,2025-11-28,2,868.88,delivered
ORD-002575,CUST-00858,PROD-0002,2025-03-02,3,645.6,delivered
ORD-002576,CUST-00270,PROD-0050,2025-01-23,1,83.06,cancelled
ORD-002577,CUST-00607,PROD-0041,2025-06-01,1,233.28,returned
ORD-002578,CUST-00310,PROD-0066,2025-05-26,2,426.32,delivered
ORD-002579,CUST-00132,PROD-0098,2025-04-24,1,316.04,delivered
ORD-002580,CUST-00551,PROD-0003,2026-06-23,1,410.24,shipped
ORD-002581,CUST-00072,PROD-0080,2026-01-09,1,297.2,delivered
ORD-002582,CUST-00793,PROD-0051,2025-03-16,1,17.52,delivered
ORD-002583,CUST-00845,PROD-0068,2026-01-18,1,228.47,delivered
ORD-002584,CUST-00672,PROD-0087,2026-02-10,1,67.3,delivered
ORD-002585,CUST-00187,PROD-0084,2025-04-14,2,436.84,delivered
ORD-002586,CUST-00486,PROD-0025,2025-12-11,1,150.74,delivered
ORD-002587,CUST-00191,PROD-0030,2025-11-06,1,73.63,delivered
ORD-002588,CUST-00422,PROD-0082,2025-11-27,1,166.34,shipped
ORD-002589,CUST-00120,PROD-0011,2025-05-20,1,434.44,shipped
ORD-002590,CUST-00220,PROD-0093,2025-06-11,1,386.81,shipped
ORD-002591,CUST-00053,PROD-0017,2026-03-24,3,869.85,returned
ORD-002592,CUST-00734,PROD-0026,2026-05-14,1,387.44,processing
ORD-002593,CUST-00451,PROD-0023,2025-11-21,2,633.6,delivered
ORD-002594,CUST-00412,PROD-0056,2025-06-28,1,46.78,delivered
ORD-002595,CUST-00643,PROD-0052,2026-07-30,2,514.34,delivered
ORD-002596,CUST-00237,PROD-0048,2026-01-01,1,398.28,returned
ORD-002597,CUST-00758,PROD-0020,2025-08-17,1,412.81,delivered
ORD-002598,CUST-00738,PROD-0002,2025-06-29,2,430.4,delivered
ORD-002599,CUST-00720,PROD-0088,2026-01-23,1,308.17,delivered
ORD-002600,CUST-00406,PROD-0031,2025-11-11,2,200.96,returned
ORD-002601,CUST-00608,PROD-0027,2025-10-29,1,408.89,delivered
ORD-002602,CUST-00422,PROD-0002,2025-05-11,4,860.8,delivered
ORD-002603,CUST-00712,PROD-0078,2025-07-01,2,418.5,delivered
ORD-002604,CUST-00247,PROD-0004,2025-01-02,3,743.85,delivered
ORD-002605,CUST-00072,PROD-0013,2026-08-10,1,241.22,delivered
ORD-002606,CUST-00830,PROD-0100,2026-02-05,1,145.73,delivered
ORD-002607,CUST-00185,PROD-0035,2026-08-05,2,157.24,delivered
ORD-002608,CUST-00006,PROD-0072,2025-02-03,3,971.58,delivered
ORD-002609,CUST-00206,PROD-0066,2025-07-06,3,639.48,delivered
ORD-002610,CUST-00544,PROD-0006,2025-11-22,1,58.2,delivered
ORD-002611,CUST-00611,PROD-0031,2025-08-15,2,200.96,returned
ORD-002612,CUST-00906,PROD-0010,2026-08-03,1,351.72,shipped
ORD-002613,CUST-00387,PROD-0021,2025-04-17,1,245.47,delivered
ORD-002614,CUST-00768,PROD-0074,2026-05-24,1,56.08,delivered
ORD-002615,CUST-00699,PROD-0023,2025-05-25,1,316.8,shipped
ORD-002616,CUST-00076,PROD-0003,2025-12-06,3,1230.72,processing
ORD-002617,CUST-00177,PROD-0032,2025-03-21,1,92.69,delivered
ORD-002618,CUST-00827,PROD-0020,2025-09-01,2,825.62,delivered
ORD-002619,CUST-00799,PROD-0074,2025-12-22,1,56.08,delivered
ORD-002620,CUST-00349,PROD-0029,2025-11-24,1,442.78,delivered
ORD-002621,CUST-00255,PROD-0052,2025-06-21,1,257.17,delivered
ORD-002622,CUST-00837,PROD-0046,2025-04-01,1,289.99,delivered
ORD-002623,CUST-00702,PROD-0034,2025-12-10,1,298.58,returned
ORD-002624,CUST-00308,PROD-0084,2026-04-03,2,436.84,delivered
ORD-002625,CUST-00345,PROD-0061,2025-01-12,4,995.48,delivered
ORD-002626,CUST-00127,PROD-0072,2025-09-29,1,323.86,delivered
ORD-002627,CUST-00937,PROD-0071,2025-08-03,1,88.11,delivered
ORD-002628,CUST-00287,PROD-0070,2025-09-13,1,158.82,delivered
ORD-002629,CUST-00766,PROD-0011,2025-03-11,2,868.88,delivered
ORD-002630,CUST-00725,PROD-0082,2025-12-25,1,166.34,returned
ORD-002631,CUST-00762,PROD-0093,2025-09-20,1,386.81,delivered
ORD-002632,CUST-00596,PROD-0089,2025-04-21,1,154.4,delivered
ORD-002633,CUST-00487,PROD-0063,2025-01-02,3,449.07,delivered
ORD-002634,CUST-00383,PROD-0021,2025-02-19,1,245.47,delivered
ORD-002635,CUST-00406,PROD-0003,2026-01-31,1,410.24,delivered
ORD-002636,CUST-00388,PROD-0082,2026-03-25,3,499.02,delivered
ORD-002637,CUST-00525,PROD-0088,2026-03-06,2,616.34,delivered
ORD-002638,CUST-00557,PROD-0010,2025-06-20,2,703.44,delivered
ORD-002639,CUST-00639,PROD-0027,2026-02-28,1,408.89,delivered
ORD-002640,CUST-00938,PROD-0012,2026-05-20,4,405.0,delivered
ORD-002641,CUST-00626,PROD-0007,2026-01-23,2,599.34,delivered
ORD-002642,CUST-00945,PROD-0017,2025-12-26,3,869.85,delivered
ORD-002643,CUST-00276,PROD-0065,2026-07-14,2,743.76,processing
ORD-002644,CUST-00500,PROD-0064,2026-01-20,2,436.74,delivered
ORD-002645,CUST-00717,PROD-0026,2025-04-14,1,387.44,shipped
ORD-002646,CUST-00337,PROD-0015,2026-05-06,1,359.27,delivered
ORD-002647,CUST-00950,PROD-0033,2025-08-19,2,807.14,shipped
ORD-002648,CUST-00932,PROD-0062,2025-06-16,1,323.09,delivered
ORD-002649,CUST-00481,PROD-0047,2026-04-08,1,84.69,processing
ORD-002650,CUST-00897,PROD-0095,2025-03-17,1,378.62,delivered
ORD-002651,CUST-00911,PROD-0035,2025-02-04,2,157.24,delivered
ORD-002652,CUST-00973,PROD-0065,2025-10-29,1,371.88,shipped
ORD-002653,CUST-00273,PROD-0072,2025-01-21,2,647.72,delivered
ORD-002654,CUST-00920,PROD-0076,2025-11-23,1,74.18,returned
ORD-002655,CUST-00058,PROD-0083,2025-09-25,1,380.55,delivered
ORD-002656,CUST-00328,PROD-0025,2025-04-18,1,150.74,delivered
ORD-002657,CUST-00731,PROD-0057,2025-03-17,1,332.4,returned
ORD-002658,CUST-00109,PROD-0032,2025-12-17,1,92.69,cancelled
ORD-002659,CUST-00279,PROD-0063,2025-06-24,1,149.69,returned
ORD-002660,CUST-00686,PROD-0012,2026-01-20,1,101.25,delivered
ORD-002661,CUST-00328,PROD-0063,2025-06-14,4,598.76,cancelled
ORD-002662,CUST-00776,PROD-0077,2025-03-18,1,164.4,delivered
ORD-002663,CUST-00315,PROD-0092,2026-07-15,2,177.2,delivered
ORD-002664,CUST-00474,PROD-0001,2025-04-06,1,40.56,processing
ORD-002665,CUST-00111,PROD-0051,2025-12-13,2,35.04,returned
ORD-002666,CUST-00699,PROD-0070,2026-05-10,1,158.82,delivered
ORD-002667,CUST-00781,PROD-0008,2025-02-01,2,744.16,delivered
ORD-002668,CUST-00935,PROD-0068,2026-03-18,2,456.94,shipped
ORD-002669,CUST-00229,PROD-0005,2025-06-18,2,460.08,delivered
ORD-002670,CUST-00497,PROD-0089,2026-03-21,1,154.4,cancelled
ORD-002671,CUST-00156,PROD-0086,2025-06-10,2,579.5,delivered
ORD-002672,CUST-00473,PROD-0092,2025-02-24,1,88.6,delivered
ORD-002673,CUST-00701,PROD-0039,2025-04-14,1,398.5,delivered
ORD-002674,CUST-00272,PROD-0023,2025-12-06,1,316.8,shipped
ORD-002675,CUST-00887,PROD-0068,2025-07-30,1,228.47,delivered
ORD-002676,CUST-00002,PROD-0052,2025-07-14,1,257.17,delivered
ORD-002677,CUST-00758,PROD-0004,2026-02-24,2,495.9,delivered
ORD-002678,CUST-00722,PROD-0047,2026-07-22,1,84.69,delivered
ORD-002679,CUST-00511,PROD-0021,2026-07-08,1,245.47,delivered
ORD-002680,CUST-00913,PROD-0056,2025-09-29,1,46.78,shipped
ORD-002681,CUST-00286,PROD-0066,2025-10-16,2,426.32,delivered
ORD-002682,CUST-00871,PROD-0059,2025-11-01,1,387.88,returned
ORD-002683,CUST-00013,PROD-0007,2025-09-01,1,299.67,delivered
ORD-002684,CUST-00608,PROD-0049,2025-04-09,2,398.48,delivered
ORD-002685,CUST-00498,PROD-0016,2025-02-20,1,264.99,shipped
ORD-002686,CUST-00733,PROD-0017,2026-02-07,1,289.95,delivered
ORD-002687,CUST-00238,PROD-0084,2026-08-09,1,218.42,cancelled
ORD-002688,CUST-00094,PROD-0087,2026-07-17,2,134.6,delivered
ORD-002689,CUST-00338,PROD-0098,2026-05-18,2,632.08,delivered
ORD-002690,CUST-00781,PROD-0075,2025-06-07,1,117.06,delivered
ORD-002691,CUST-00171,PROD-0034,2025-02-25,1,298.58,delivered
ORD-002692,CUST-00981,PROD-0033,2026-01-05,1,403.57,delivered
ORD-002693,CUST-00606,PROD-0026,2025-01-04,2,774.88,delivered
ORD-002694,CUST-00661,PROD-0066,2026-03-14,3,639.48,delivered
ORD-002695,CUST-00624,PROD-0063,2025-03-31,1,149.69,cancelled
ORD-002696,CUST-00567,PROD-0087,2025-10-29,1,67.3,shipped
ORD-002697,CUST-00849,PROD-0041,2026-05-07,2,466.56,cancelled
ORD-002698,CUST-00936,PROD-0086,2025-07-24,2,579.5,delivered
ORD-002699,CUST-00467,PROD-0058,2025-04-10,3,282.27,delivered
ORD-002700,CUST-00628,PROD-0098,2025-01-27,1,316.04,delivered
ORD-002701,CUST-00143,PROD-0079,2025-07-31,2,679.98,delivered
ORD-002702,CUST-00201,PROD-0010,2025-06-24,1,351.72,delivered
ORD-002703,CUST-00180,PROD-0015,2025-10-26,1,359.27,delivered
ORD-002704,CUST-00714,PROD-0042,2025-03-25,1,435.6,shipped
ORD-002705,CUST-00364,PROD-0093,2026-04-30,2,773.62,delivered
ORD-002706,CUST-00479,PROD-0057,2025-04-29,1,332.4,delivered
ORD-002707,CUST-00565,PROD-0087,2025-11-12,1,67.3,delivered
ORD-002708,CUST-00471,PROD-0017,2026-02-12,1,289.95,returned
ORD-002709,CUST-00384,PROD-0060,2026-04-28,1,370.75,delivered
ORD-002710,CUST-00692,PROD-0009,2026-05-16,3,535.86,delivered
ORD-002711,CUST-00926,PROD-0036,2025-09-29,1,204.86,shipped
ORD-002712,CUST-00417,PROD-0073,2025-04-04,1,373.78,delivered
ORD-002713,CUST-00825,PROD-0080,2026-07-12,2,594.4,delivered
ORD-002714,CUST-00308,PROD-0036,2026-02-01,1,204.86,delivered
ORD-002715,CUST-00649,PROD-0048,2025-07-09,2,796.56,delivered
ORD-002716,CUST-00694,PROD-0051,2026-01-15,2,35.04,processing
ORD-002717,CUST-00367,PROD-0097,2026-01-26,3,880.74,delivered
ORD-002718,CUST-00001,PROD-0095,2026-01-14,3,1135.86,delivered
ORD-002719,CUST-00044,PROD-0070,2025-07-11,1,158.82,delivered
ORD-002720,CUST-00739,PROD-0074,2026-04-02,1,56.08,processing
ORD-002721,CUST-00843,PROD-0080,2025-02-15,1,297.2,delivered
ORD-002722,CUST-00098,PROD-0068,2025-09-27,1,228.47,shipped
ORD-002723,CUST-00720,PROD-0022,2026-03-27,1,81.18,returned
